Analyzer,Year,PhotoID,Grid.ID,Depth,Replicate,Grid.No,Grid.Area.cm,Area.Covered.cm,SpeciesID,Species.Count,Org.Area.cm,Notes
Tyler,2014,100ft_Year2_Rep3 (12).JPG,1_3_12,100,3,12,82.859,60.243,Lichenopora,31,2.348,QC
Aakriti,2022,DSCN8670,1_1_1,100,1,1,88.586,40.934,barnacle,145,32.227,
Aakriti,2022,DSCN8670,1_1_1,100,1,1,88.586,40.934,calcareous_tubeworm,1,0.093,
Aakriti,2022,DSCN8671,1_1_2,100,1,2,93.971,51.298,barnacle,142,27.270,
Aakriti,2022,DSCN8671,1_1_2,100,1,2,93.971,51.298,calcareous_tubeworm,2,0.121,
Aakriti,2022,DSCN8671,1_1_2,100,1,2,93.971,51.298,Lichenopora,3,0.142,
Aakriti,2022,DSCN8673,1_1_3,100,1,3,80.027,42.143,barnacle,88,15.309,
Aakriti,2022,DSCN8673,1_1_3,100,1,3,80.027,42.143,calcareous_tubeworm,3,0.141,
Aakriti,2022,DSCN8674,1_1_4,100,1,4,75.231,56.990,barnacle,141,26.360,
Aakriti,2022,DSCN8674,1_1_4,100,1,4,75.231,56.990,calcareous_tubeworm,1,0.092,
Aakriti,2022,DSCN8674,1_1_4,100,1,4,75.231,56.990,unidentified,1,0.296,
Aakriti,2022,DSCN8675,1_1_5,100,1,5,76.564,53.684,barnacle,52,13.764,
Aakriti,2022,DSCN8676,1_1_6,100,1,6,82.285,61.148,barnacle,40,18.493,
Aakriti,2022,DSCN8676,1_1_6,100,1,6,82.285,61.148,calcareous_tubeworm,1,0.173,
Aakriti,2022,DSCN8676,1_1_6,100,1,6,82.285,11.301,Urticina,1,11.308,
Aakriti,2022,DSCN8678,1_1_7,100,1,7,79.343,39.635,calcareous_tubeworm,3,0.607,
Aakriti,2022,DSCN8678,1_1_7,100,1,7,79.343,39.635,barnacle,105,27.177,
Aakriti,2022,DSCN8679,1_1_8,100,1,8,85.162,43.548,barnacle,136,32.633,
Aakriti,2022,DSCN8679,1_1_8,100,1,8,85.162,43.548,calcareous_tubeworm,4,0.678,
Aakriti,2022,DSCN8680,1_1_9,100,1,9,60.302,21.007,barnacle,108,17.599,
Aakriti,2022,DSCN8680,1_1_9,100,1,9,60.302,21.007,calcareous_tubeworm,3,0.226,
Aakriti,2022,DSCN8681,1_1_10,100,1,10,61.155,22.132,barnacle,44,10.033,
Aakriti,2022,DSCN8681,1_1_10,100,1,10,61.155,22.132,calcareous_tubeworm,2,0.777,
Aakriti,2022,DSCN8681,1_1_10,100,1,10,61.155,22.132,branched_bryozoan_sp,1,0.192,
Aakriti,2022,DSCN8682,1_1_11,100,1,11,85.403,59.903,barnacle,132,52.239,
Aakriti,2022,DSCN8682,1_1_11,100,1,11,85.403,59.903,calcareous_tubeworm,2,0.353,
Aakriti,2022,DSCN8683,1_1_12,100,1,12,73.237,54.148,barnacle,88,14.679,
Aakriti,2022,DSCN8683,1_1_12,100,1,12,73.237,54.148,calcareous_tubeworm,2,0.472,
Aakriti,2022,DSCN8684,1_1_13,100,1,13,82.248,16.736,barnacle,8,2.574,
Aakriti,2022,DSCN8684,1_1_13,100,1,13,82.248,16.736,calcareous_tubeworm,1,0.622,
Aakriti,2022,DSCN8685,1_1_14,100,1,14,79.229,14.272,barnacle,4,3.347,
Aakriti,2022,DSCN8685,1_1_14,100,1,14,79.229,14.272,calcareous_tubeworm,4,1.327,
Aakriti,2022,DSCN8685,1_1_14,100,1,14,79.229,14.272,polychaete_sp,2,2.186,
Aakriti,2022,DSCN8686,1_1_15,100,1,15,70.820,14.139,calcareous_tubeworm,5,1.273,
Aakriti,2022,DSCN8686,1_1_15,100,1,15,70.820,14.139,barnacle,2,1.265,
Aakriti,2022,DSCN8686,1_1_15,100,1,15,70.820,14.139,polychaete_sp,1,1.267,
Aakriti,2022,DSCN8687,1_1_16,100,1,16,73.087,18.915,calcareous_tubeworm,7,1.930,
Aakriti,2022,DSCN8688,1_1_17,100,1,17,77.845,23.611,barnacle,6,2.744,distorted
Aakriti,2022,DSCN8688,1_1_17,100,1,17,77.845,23.611,calcareous_tubeworm,5,1.677,
Aakriti,2022,DSCN8688,1_1_17,100,1,17,77.845,23.611,branched_bryozoan_sp,1,1.352,
Aakriti,2022,DSCN8689,1_1_18,100,1,18,88.103,62.428,barnacle,82,28.908,
Aakriti,2022,DSCN8689,1_1_18,100,1,18,88.103,62.428,calcareous_tubeworm,3,0.815,
Aakriti,2022,DSCN8689,1_1_18,100,1,18,88.103,62.428,branched_bryozoan_sp,1,0.793,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Anh,2022,DSCN8700,1_2_1,100,2,1,60.607,48.869,barnacle,149,26.365,
Anh,2022,DSCN8701,1_2_2,100,2,2,86.841,64.954,barnacle,154,30.432,
Anh,2022,DSCN8701,1_2_2,100,2,2,86.841,64.954,calcareous_tubeworm,3,0.182,
Anh,2022,DSCN8701,1_2_2,100,2,2,86.841,64.954,Crepidula sp. (gastropod),3,0.141,
Anh,2022,DSCN8701,1_2_2,100,2,2,86.841,64.954,Lichenopora,5,0.150,
Anh,2022,DSCN8701,1_2_2,100,2,2,86.841,64.954,neptunea_lyrata,1,0.041,possible styela gibbsii OR snail/mollusca
Anh,2022,DSCN8702,1_2_3,100,2,3,85.442,72.347,barnacle,177,42.960,
Anh,2022,DSCN8702,1_2_3,100,2,3,85.442,72.347,neptunea_lyrata,1,0.034,possible styela gibbsii OR snail/mollusca
Anh,2022,DSCN8702,1_2_3,100,2,3,85.442,72.347,Glebocarcinus_oregonensis,3,0.503,
Anh,2022,DSCN8703,1_2_4,100,2,4,80.001,68.411,barnacle,171,45.208,
Anh,2022,DSCN8705,1_2_5,100,2,5,73.386,63.209,barnacle,192,32.604,Quite a bit of small barnacle which leads to a moderate area covered instead of high. 
Anh,2022,DSCN8705,1_2_5,100,2,5,73.386,63.209,calcareous_tubeworm,1,0.066,
Anh,2022,DSCN8706,1_2_6,100,2,6,74.177,62.360,barnacle,168,29.564,"Many young live barnacle forming a clump., seperately from large mature barnacle. The inside part of many emtpy barnacle cannot be covered without having really high threshold (almost cover up 90% of the image/plate)"
Anh,2022,DSCN8707,1_2_7,100,2,7,68.113,57.327,barnacle,166,24.007,
Anh,2022,DSCN8708,1_2_8,100,2,8,61.381,37.302,barnacle,108,9.654,
Anh,2022,DSCN8709,1_2_9,100,2,9,83.163,56.551,barnacle,134,9.707,Most are young small barnacle
Anh,2022,DSCN8709,1_2_9,100,2,9,83.163,56.551,calcareous_tubeworm,3,0.449,
Anh,2022,DSCN8709,1_2_9,100,2,9,83.163,56.551,sabellidae,7,4.167,Neosabellaria cementarium
Anh,2022,DSCN8710,1_2_10,100,2,10,81.687,63.488,Pododesmus_macrochisma,2,0.470,
Anh,2022,DSCN8710,1_2_10,100,2,10,81.687,63.488,barnacle,194,45.780,
Anh,2022,DSCN8710,1_2_10,100,2,10,81.687,63.488,sabellidae,1,0.763,
Anh,2022,DSCN8710,1_2_10,100,2,10,81.687,63.488,calcareous_tubeworm,2,0.097,
Anh,2022,DSCN8711,1_2_11,100,2,11,71.519,60.493,barnacle,223,45.686,
Anh,2022,DSCN8712,1_2_12,100,2,12,80.539,64.062,barnacle,225,44.700,
Anh,2022,DSCN8712,1_2_12,100,2,12,80.539,64.062,calcareous_tubeworm,4,0.291,
Anh,2022,DSCN8712,1_2_12,100,2,12,80.539,64.062,sabellidae,3,0.924,
Anh,2022,DSCN8712,1_2_12,100,2,12,80.539,64.062,Pododesmus_macrochisma,10,1.887,
Anh,2022,DSCN8713,1_2_13,100,2,13,81.477,64.528,calcareous_tubeworm,1,0.253,
Anh,2022,DSCN8713,1_2_13,100,2,13,81.477,64.528,barnacle,213,38.686,
Anh,2022,DSCN8713,1_2_13,100,2,13,81.477,64.528,sabellidae,1,0.753,
Anh,2022,DSCN8713,1_2_13,100,2,13,81.477,64.528,tubeworm,1,0.011,
Anh,2022,DSCN8713,1_2_13,100,2,13,81.477,64.528,hinnites,2,0.051,
Anh,2022,DSCN8713,1_2_13,100,2,13,81.477,64.528,Crisia_sp,2,0.076,
Anh,2022,DSCN8714,1_2_14,100,2,14,79.005,66.094,barnacle,,21.195,
Anh,2022,DSCN8714,1_2_14,100,2,14,79.005,66.094,Pododesmus_macrochisma,1,0.025,
Anh,2022,DSCN8714,1_2_14,100,2,14,79.005,66.094,neptunea_lyrata,1,0.079,
Anh,2022,DSCN8714,1_2_14,100,2,14,79.005,66.094,sabellidae,3,0.816,
Anh,2022,DSCN8714,1_2_14,100,2,14,79.005,66.094,hinnites,1,24.172,
Anh,2022,DSCN8715,1_2_15,100,2,15,63.106,30.562,calcareous_tubeworm,4,1.345,
Anh,2022,DSCN8715,1_2_15,100,2,15,63.106,30.562,barnacle,226,12.304,
Anh,2022,DSCN8716,1_2_16,100,2,16,93.969,56.635,calcareous_tubeworm,10,1.539,
Anh,2022,DSCN8716,1_2_16,100,2,16,93.969,56.635,Pododesmus_macrochisma,6,1.018,
Anh,2022,DSCN8716,1_2_16,100,2,16,93.969,56.635,spirpbis (small worm),7,0.422,
Anh,2022,DSCN8716,1_2_16,100,2,16,93.969,56.635,barnacle,44,3.328,
Anh,2022,DSCN8716,1_2_16,100,2,16,93.969,56.635,sabellidae,4,2.637,
Anh,2022,DSCN8717,1_2_17,100,2,17,80.160,65.636,Pseudochitinopoma (worm),4,1.915,
Anh,2022,DSCN8717,1_2_17,100,2,17,80.160,65.636,barnacle,241,53.238,
Anh,2022,DSCN8717,1_2_17,100,2,17,80.160,65.636,calcareous_tubeworm,8,0.802,
Anh,2022,DSCN8717,1_2_17,100,2,17,80.160,65.636,sabellidae,2,0.588,
Anh,2022,DSCN8717,1_2_17,100,2,17,80.160,65.636,spirpbis (small worm),10,0.179,
Anh,2022,DSCN8717,1_2_17,100,2,17,80.160,65.636,Crisia_sp,6,0.196,
Anh,2022,DSCN8717,1_2_17,100,2,17,80.160,65.636,Pododesmus_macrochisma,6,0.635,
Anh,2022,DSCN8718,1_2_18,100,2,18,87.279,73.683,sabellidae,4,2.904,
Anh,2022,DSCN8718,1_2_18,100,2,18,87.279,73.683,barnacle,279,62.210,
Anh,2022,DSCN8718,1_2_18,100,2,18,87.279,73.683,Crisia_sp,6,0.528,
Anh,2022,DSCN8718,1_2_18,100,2,18,87.279,73.683,spirpbis (small worm),14,0.703,
Anh,2022,DSCN8718,1_2_18,100,2,18,87.279,73.683,Pododesmus_macrochisma,5,632.000,
Anh,2022,DSCN8718,1_2_18,100,2,18,87.279,73.683,calcareous_tubeworm,22,2.380,
Anh,2022,DSCN8718,1_2_18,100,2,18,87.279,73.683,anemone,1,0.192,possible anemone. white blob with tentacles. confirmed by Megan
Anh,2022,DSCN8718,1_2_18,100,2,18,87.279,73.683,Lichenopora,8,0.263,
Anh,2022,DSCN8719,1_2_19,100,2,19,82.976,67.585,barnacle,272,45.482,
Anh,2022,DSCN8719,1_2_19,100,2,19,82.976,67.585,sabellidae,3,0.837,
Anh,2022,DSCN8719,1_2_19,100,2,19,82.976,67.585,calcareous_tubeworm,12,1.434,
Anh,2022,DSCN8719,1_2_19,100,2,19,82.976,67.585,Pododesmus_macrochisma,7,1.271,
Anh,2022,DSCN8719,1_2_19,100,2,19,82.976,67.585,spirpbis (small worm),17,0.889,
Anh,2022,DSCN8719,1_2_19,100,2,19,82.976,67.585,Crisia_sp,3,0.307,
Anh,2022,DSCN8720,1_2_20,100,2,20,79.545,61.964,barnacle,170,34.899,
Anh,2022,DSCN8720,1_2_20,100,2,20,79.545,61.964,calcareous_tubeworm,7,1.139,
Anh,2022,DSCN8720,1_2_20,100,2,20,79.545,61.964,Crisia_sp,10,1.041,
Anh,2022,DSCN8720,1_2_20,100,2,20,79.545,61.964,Pododesmus_macrochisma,9,0.347,
Anh,2022,DSCN8720,1_2_20,100,2,20,79.545,61.964,sabellidae,1,0.440,
Anh,2022,DSCN8720,1_2_20,100,2,20,79.545,61.964,spirpbis (small worm),7,0.571,
Anh,2022,DSCN8721,1_2_21,100,2,21,78.669,62.392,calcareous_tubeworm,10,0.596,
Anh,2022,DSCN8721,1_2_21,100,2,21,78.669,62.392,barnacle,106,13.358,many are young small barnacles. 
Anh,2022,DSCN8721,1_2_21,100,2,21,78.669,62.392,Pododesmus_macrochisma,3,0.309,
Anh,2022,DSCN8721,1_2_21,100,2,21,78.669,62.392,hinnites,2,34.740,2 individuals but 1 is less than 50%
Anh,2022,DSCN8723,1_3_1,100,3,1,71.220,57.679,calcareous_tubeworm,20,7.673,
Anh,2022,DSCN8723,1_3_1,100,3,1,71.220,57.679,spirpbis (small worm),17,1.006,
Anh,2022,DSCN8723,1_3_1,100,3,1,71.220,57.679,Pododesmus_macrochisma,6,0.804,
Anh,2022,DSCN8723,1_3_1,100,3,1,71.220,57.679,Encrusting Bryzoan,1,1.617,
Anh,2022,DSCN8723,1_3_1,100,3,1,71.220,57.679,barnacle,100,29.288,
Anh,2022,DSCN8723,1_3_1,100,3,1,71.220,57.679,Pododesmus_macrochisma,1,1.638,the one looks like giant scallop
Anh,2022,DSCN8724,1_3_2,100,3,2,83.976,70.928,barnacle,199,55.676,
Anh,2022,DSCN8724,1_3_2,100,3,2,83.976,70.928,calcareous_tubeworm,9,2.048,
Anh,2022,DSCN8724,1_3_2,100,3,2,83.976,70.928,Encrusting Bryzoan,1,0.903,
Anh,2022,DSCN8724,1_3_2,100,3,2,83.976,70.928,Pododesmus_macrochisma,6,0.410,
Anh,2022,DSCN8724,1_3_2,100,3,2,83.976,70.928,spirpbis (small worm),5,0.169,
Anh,2022,DSCN8725,1_3_3,100,3,3,78.174,73.234,barnacle,215,53.657,
Anh,2022,DSCN8725,1_3_3,100,3,3,78.174,73.234,Lichenopora,37,3.505,
Anh,2022,DSCN8725,1_3_3,100,3,3,78.174,73.234,spirpbis (small worm),14,0.618,
Anh,2022,DSCN8725,1_3_3,100,3,3,78.174,73.234,neptunea_lyrata,1,0.159,neptuna lyrata 
Anh,2022,DSCN8726,1_3_4,100,3,4,75.688,65.597,spirpbis (small worm),11,0.427,
Anh,2022,DSCN8726,1_3_4,100,3,4,75.688,65.597,calcareous_tubeworm,10,4.225,
Anh,2022,DSCN8726,1_3_4,100,3,4,75.688,65.597,Lichenopora,19,2.521,
Anh,2022,DSCN8726,1_3_4,100,3,4,75.688,65.597,barnacle,133,38.398,
Anh,2022,DSCN8727,1_3_5,100,3,5,71.282,65.915,Pododesmus_macrochisma,1,0.185,
Anh,2022,DSCN8727,1_3_5,100,3,5,71.282,65.915,Lichenopora,19,1.148,
Anh,2022,DSCN8727,1_3_5,100,3,5,71.282,65.915,barnacle,108,30.173,
Anh,2022,DSCN8728,1_3_6,100,3,6,91.543,80.037,Lichenopora,9,0.572,
Anh,2022,DSCN8728,1_3_6,100,3,6,91.543,80.037,Pododesmus_macrochisma,1,0.047,
Anh,2022,DSCN8728,1_3_6,100,3,6,91.543,80.037,barnacle,113,42.228,
Anh,2022,DSCN8729,1_3_7,100,3,7,70.739,59.694,barnacle,74,27.423,
Anh,2022,DSCN8729,1_3_7,100,3,7,70.739,59.694,Pododesmus_macrochisma,1,0.310,
Anh,2022,DSCN8729,1_3_7,100,3,7,70.739,59.694,calcareous_tubeworm,1,0.439,
Anh,2022,DSCN8729,1_3_7,100,3,7,70.739,59.694,Lichenopora,4,0.398,
Anh,2022,DSCN8730,1_3_8,100,3,8,83.007,55.986,Pododesmus_macrochisma,5,1.726,
Anh,2022,DSCN8730,1_3_8,100,3,8,83.007,55.986,hinnites,2,37.612,giant scallop alike
Anh,2022,DSCN8730,1_3_8,100,3,8,83.007,55.986,barnacle,84,24.427,
Anh,2022,DSCN8730,1_3_8,100,3,8,83.007,55.986,calcareous_tubeworm,32,9.027,
Anh,2022,DSCN8730,1_3_8,100,3,8,83.007,55.986,spirpbis (small worm),21,1.273,
Anh,2022,DSCN8731,1_3_9,100,3,9,89.632,68.220,spirpbis (small worm),30,1.449,
Anh,2022,DSCN8731,1_3_9,100,3,9,89.632,68.220,calcareous_tubeworm,27,19.087,
Anh,2022,DSCN8731,1_3_9,100,3,9,89.632,68.220,Lichenopora,20,4.578,
Anh,2022,DSCN8731,1_3_9,100,3,9,89.632,68.220,barnacle,155,42.027,
Anh,2022,DSCN8732,1_3_10,100,3,10,76.309,60.108,neptunea_lyrata,1,0.091,neptuna lyrata 
Anh,2022,DSCN8732,1_3_10,100,3,10,76.309,60.108,spirpbis (small worm),21,1.000,
Anh,2022,DSCN8732,1_3_10,100,3,10,76.309,60.108,calcareous_tubeworm,26,8.606,
Anh,2022,DSCN8732,1_3_10,100,3,10,76.309,60.108,Crisia_sp,8,1.852,
Anh,2022,DSCN8732,1_3_10,100,3,10,76.309,60.108,barnacle,103,30.066,
Anh,2022,DSCN8732,1_3_10,100,3,10,76.309,60.108,Lichenopora,42,5.715,
Anh,2022,DSCN8733,1_3_11,100,3,11,68.415,51.326,spirpbis (small worm),15,0.868,
Anh,2022,DSCN8733,1_3_11,100,3,11,68.415,51.326,anemone,1,0.436,
Anh,2022,DSCN8733,1_3_11,100,3,11,68.415,51.326,Lichenopora,35,4.151,
Anh,2022,DSCN8733,1_3_11,100,3,11,68.415,51.326,sabellidae,1,0.177,
Anh,2022,DSCN8733,1_3_11,100,3,11,68.415,51.326,barnacle,103,27.420,
Anh,2022,DSCN8733,1_3_11,100,3,11,68.415,51.326,calcareous_tubeworm,18,5.902,
Anh,2022,DSCN8734,1_3_12,100,3,12,78.604,66.300,neptunea_lyrata,1,0.102,neptuna lyrata
Anh,2022,DSCN8734,1_3_12,100,3,12,78.604,66.300,Lichenopora,19,3.236,
Anh,2022,DSCN8734,1_3_12,100,3,12,78.604,66.300,barnacle,150,45.974,
Anh,2022,DSCN8734,1_3_12,100,3,12,78.604,66.300,calcareous_tubeworm,1,0.305,
Anh,2022,DSCN8734,1_3_12,100,3,12,78.604,66.300,Pododesmus_macrochisma,1,0.302,
Anh,2022,DSCN8735,1_3_13,100,3,13,78.233,61.407,chlamys_rubida,1,0.096,orange scallop
Anh,2022,DSCN8735,1_3_13,100,3,13,78.233,61.407,calcareous_tubeworm,5,1.532,
Anh,2022,DSCN8735,1_3_13,100,3,13,78.233,61.407,spirpbis (small worm),1,0.086,
Anh,2022,DSCN8735,1_3_13,100,3,13,78.233,61.407,Glebocarcinus_oregonensis,1,0.353,
Anh,2022,DSCN8735,1_3_13,100,3,13,78.233,61.407,Pododesmus_macrochisma,3,0.290,
Anh,2022,DSCN8735,1_3_13,100,3,13,78.233,61.407,Lichenopora,41,4.955,
Anh,2022,DSCN8735,1_3_13,100,3,13,78.233,61.407,barnacle,187,44.478,
Anh,2022,DSCN8736,1_3_14,100,3,14,64.744,52.193,spirpbis (small worm),2,0.056,
Anh,2022,DSCN8736,1_3_14,100,3,14,64.744,52.193,Lichenopora,12,1.171,
Anh,2022,DSCN8736,1_3_14,100,3,14,64.744,52.193,calcareous_tubeworm,3,0.732,
Anh,2022,DSCN8736,1_3_14,100,3,14,64.744,52.193,barnacle,150,41.885,
Anh,2022,DSCN8737,1_3_15,100,3,15,66.695,26.436,spirpbis (small worm),15,1.007,
Anh,2022,DSCN8737,1_3_15,100,3,15,66.695,26.436,Pododesmus_macrochisma,6,1.090,
Anh,2022,DSCN8737,1_3_15,100,3,15,66.695,26.436,Encrusting Bryzoan,1,0.241,
Anh,2022,DSCN8737,1_3_15,100,3,15,66.695,26.436,Lichenopora,31,4.100,
Anh,2022,DSCN8737,1_3_15,100,3,15,66.695,26.436,calcareous_tubeworm,48,17.116,
Anh,2022,DSCN8737,1_3_15,100,3,15,66.695,26.436,barnacle,3,0.795,
Anh,2022,DSCN8737,1_3_15,100,3,15,66.695,26.436,neptunea_lyrata,1,0.010,
Anh,2022,DSCN8737,1_3_15,100,3,15,66.695,26.436,Schizoporella sp.,1,0.200,bryozozan
Anh,2022,DSCN8737,1_3_15,100,3,15,66.695,26.436,Crisia_sp,1,0.107,
Anh,2022,DSCN8738,1_3_16,100,3,16,79.042,43.166,spirpbis (small worm),29,2.262,
Anh,2022,DSCN8738,1_3_16,100,3,16,79.042,43.166,Pododesmus_macrochisma,11,1.753,
Anh,2022,DSCN8738,1_3_16,100,3,16,79.042,43.166,Schizoporella sp.,2,0.808,bryozoan
Anh,2022,DSCN8738,1_3_16,100,3,16,79.042,43.166,Lichenopora,33,6.575,
Anh,2022,DSCN8738,1_3_16,100,3,16,79.042,43.166,chlamys_rubida,1,2.688,two equal sides of hinge
Anh,2022,DSCN8738,1_3_16,100,3,16,79.042,43.166,calcareous_tubeworm,67,22.417,
Anh,2022,DSCN8738,1_3_16,100,3,16,79.042,43.166,barnacle,21,7.523,
Anh,2022,DSCN8739,1_3_17,100,3,17,80.351,52.272,spirpbis (small worm),37,2.338,
Anh,2022,DSCN8739,1_3_17,100,3,17,80.351,52.272,Crisia_sp,7,2.057,
Anh,2022,DSCN8739,1_3_17,100,3,17,80.351,52.272,Lichenopora,24,6.748,
Anh,2022,DSCN8739,1_3_17,100,3,17,80.351,52.272,chlamys_rubida,1,0.151,scallop
Anh,2022,DSCN8739,1_3_17,100,3,17,80.351,52.272,calcareous_tubeworm,40,16.140,
Anh,2022,DSCN8739,1_3_17,100,3,17,80.351,52.272,barnacle,51,9.540,
Anh,2022,DSCN8740,1_3_18,100,3,18,97.690,61.230,spirpbis (small worm),40,1.491,
Anh,2022,DSCN8740,1_3_18,100,3,18,97.690,61.230,tunicate,1,0.037,transparent sea squirt alike
Anh,2022,DSCN8740,1_3_18,100,3,18,97.690,61.230,Chelysoma productum,1,0.136,chordata. transparent circular blob with yellow internal body parts on top. 
Anh,2022,DSCN8740,1_3_18,100,3,18,97.690,61.230,Pododesmus_macrochisma,8,1.206,
Anh,2022,DSCN8740,1_3_18,100,3,18,97.690,61.230,calcareous_tubeworm,42,15.793,
Anh,2022,DSCN8740,1_3_18,100,3,18,97.690,61.230,barnacle,23,9.024,
Anh,2022,DSCN8741,1_3_19,100,3,19,74.253,49.433,spirpbis (small worm),12,0.467,
Anh,2022,DSCN8741,1_3_19,100,3,19,74.253,49.433,Crisia_sp,7,0.897,
Anh,2022,DSCN8741,1_3_19,100,3,19,74.253,49.433,Pododesmus_macrochisma,3,0.294,
Anh,2022,DSCN8741,1_3_19,100,3,19,74.253,49.433,Chelysoma productum,1,0.060,
Anh,2022,DSCN8741,1_3_19,100,3,19,74.253,49.433,Eulalia quadrioculata,3,0.292,segmented worm annelida
Anh,2022,DSCN8741,1_3_19,100,3,19,74.253,49.433,barnacle,85,16.091,
Anh,2022,DSCN8741,1_3_19,100,3,19,74.253,49.433,calcareous_tubeworm,25,7.778,
Anh,2022,DSCN8741,1_3_19,100,3,19,74.253,49.433,Lichenopora,19,2.301,
Anh,2022,DSCN8742,1_3_20,100,3,20,73.085,61.524,spirpbis (small worm),1,0.045,
Anh,2022,DSCN8742,1_3_20,100,3,20,73.085,61.524,calcareous_tubeworm,21,5.972,
Anh,2022,DSCN8742,1_3_20,100,3,20,73.085,61.524,Pododesmus_macrochisma,2,0.492,
Anh,2022,DSCN8742,1_3_20,100,3,20,73.085,61.524,Lichenopora,16,1.733,
Anh,2022,DSCN8742,1_3_20,100,3,20,73.085,61.524,barnacle,161,46.901,
Anh,2022,DSCN8743,1_3_21,100,3,21,60.701,52.288,calcareous_tubeworm,10,1.443,
Anh,2022,DSCN8743,1_3_21,100,3,21,60.701,52.288,Lichenopora,30,2.298,
Anh,2022,DSCN8743,1_3_21,100,3,21,60.701,52.288,barnacle,179,48.230,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Anh,2017,1_3_11_a.JPG,1_3_11,100,3,11,76.050,50.588,calcareous_tubeworm,5,1.468,drill at center 
Anh,2017,1_3_11_a.JPG,1_3_11,100,3,11,76.050,50.588,encrusting_bryozoan_sp,14,15.422,
Anh,2017,1_3_11_a.JPG,1_3_11,100,3,11,76.050,50.588,Eulalia_quadrioculata,1,0.066,
Anh,2017,1_3_11_a.JPG,1_3_11,100,3,11,76.050,50.588,barnacle,75,25.889,
Anh,2017,1_3_12_b.JPG,1_3_12,100,3,12,75.762,64.818,branched_bryozoan_sp,5,1.666,
Anh,2017,1_3_12_b.JPG,1_3_12,100,3,12,75.762,64.818,calcareous_tubeworm,9,1.283,
Anh,2017,1_3_12_b.JPG,1_3_12,100,3,12,75.762,64.818,encrusting_bryozoan_sp,26,11.462,
Anh,2017,1_3_12_b.JPG,1_3_12,100,3,12,75.762,64.818,barnacle,153,38.258,
Anh,2017,1_3_13_a.JPG,1_3_13,100,3,13,80.537,67.764,branched_bryozoan_sp,7,3.015,
Anh,2017,1_3_13_a.JPG,1_3_13,100,3,13,80.537,67.764,calcareous_tubeworm,2,0.270,
Anh,2017,1_3_13_a.JPG,1_3_13,100,3,13,80.537,67.764,encrusting_bryozoan_sp,20,8.549,
Anh,2017,1_3_13_a.JPG,1_3_13,100,3,13,80.537,67.764,barnacle,143,50.135,
Anh,2017,1_3_14_a.JPG,1_3_14,100,3,14,67.753,59.920,calcareous_tubeworm,9,3.229,grid hanging off plate
Anh,2017,1_3_14_a.JPG,1_3_14,100,3,14,67.753,59.920,branched_bryozoan_sp,3,2.642,
Anh,2017,1_3_14_a.JPG,1_3_14,100,3,14,67.753,59.920,encrusting_bryozoan_sp,14,6.531,
Anh,2017,1_3_14_a.JPG,1_3_14,100,3,14,67.753,59.920,barnacle,115,44.797,
Anh,2017,1_3_15_a.JPG,1_3_15,100,3,15,75.433,58.445,calcareous_tubeworm,8,1.472,
Anh,2017,1_3_15_a.JPG,1_3_15,100,3,15,75.433,58.445,branched_bryozoan_sp,17,5.374,grid hanging off plate
Anh,2017,1_3_15_a.JPG,1_3_15,100,3,15,75.433,58.445,encrusting_bryozoan_sp,20,9.874,
Anh,2017,1_3_15_a.JPG,1_3_15,100,3,15,75.433,58.445,barnacle,90,24.902,
Anh,2017,1_3_15_a.JPG,1_3_15,100,3,15,75.433,58.445,Pododesmus_macrochisma,2,0.492,pododesmus in 100ft 
Anh,2017,1_3_16_a.JPG,1_3_16,100,3,16,80.474,66.372,encrusting_bryozoan_sp,23,12.139,grid hanging off plate
Anh,2017,1_3_16_a.JPG,1_3_16,100,3,16,80.474,66.372,branched_bryozoan_sp,8,5.019,
Anh,2017,1_3_16_a.JPG,1_3_16,100,3,16,80.474,66.372,calcareous_tubeworm,10,1.840,
Anh,2017,1_3_16_a.JPG,1_3_16,100,3,16,80.474,66.372,barnacle,84,35.188,
Anh,2017,1_3_16_a.JPG,1_3_16,100,3,16,80.474,66.372,calcareous_tubeworm,14,5.492,
Anh,2017,1_3_17_a.JPG,1_3_17,100,3,17,83.744,64.436,branched_bryozoan_sp,3,0.802,grid hanging off plate
Anh,2017,1_3_17_a.JPG,1_3_17,100,3,17,83.744,64.436,encrusting_bryozoan_sp,21,21.677,
Anh,2017,1_3_17_a.JPG,1_3_17,100,3,17,83.744,64.436,barnacle,43,20.991,
Anh,2017,1_3_17_a.JPG,1_3_17,100,3,17,83.744,64.436,spirobis_sp,4,0.232,spirobis in 100ft
Anh,2017,1_3_18_a.JPG,1_3_18,100,3,18,76.608,56.304,calcareous_tubeworm,32,6.678,grid hanging off plate
Anh,2017,1_3_18_a.JPG,1_3_18,100,3,18,76.608,56.304,branched_bryozoan_sp,8,1.895,
